timestamp,zone_datetime,status,provider,code,zone_name,zone_carbon_intensity_avg,zone_carbon_intensity_unit
1659902431,2022-08-07T19:00:00.000Z,ok,azure,canadacentral,CA-ON,96,gCO2eq/kWh
1659904231,2022-08-07T20:00:00.000Z,ok,azure,canadacentral,CA-ON,101,gCO2eq/kWh
1659906031,2022-08-07T20:00:00.000Z,ok,azure,canadacentral,CA-ON,101,gCO2eq/kWh
1659907831,2022-08-07T21:00:00.000Z,ok,azure,canadacentral,CA-ON,102,gCO2eq/kWh
1659909631,2022-08-07T21:00:00.000Z,ok,azure,canadacentral,CA-ON,105,gCO2eq/kWh
1659911431,2022-08-07T22:00:00.000Z,ok,azure,canadacentral,CA-ON,110,gCO2eq/kWh
1659913230,2022-08-07T23:00:00.000Z,ok,azure,canadacentral,CA-ON,117,gCO2eq/kWh
1659915031,2022-08-07T23:00:00.000Z,ok,azure,canadacentral,CA-ON,117,gCO2eq/kWh
1659916831,2022-08-07T23:00:00.000Z,ok,azure,canadacentral,CA-ON,105,gCO2eq/kWh
1659918631,2022-08-08T00:00:00.000Z,ok,azure,canadacentral,CA-ON,111,gCO2eq/kWh
1659920431,2022-08-08T00:00:00.000Z,ok,azure,canadacentral,CA-ON,111,gCO2eq/kWh
1659922231,2022-08-08T01:00:00.000Z,ok,azure,canadacentral,CA-ON,120,gCO2eq/kWh
1659924030,2022-08-08T01:00:00.000Z,ok,azure,canadacentral,CA-ON,122,gCO2eq/kWh
1659925831,2022-08-08T02:00:00.000Z,ok,azure,canadacentral,CA-ON,129,gCO2eq/kWh
1659927630,2022-08-08T02:00:00.000Z,ok,azure,canadacentral,CA-ON,126,gCO2eq/kWh
1659929430,2022-08-08T03:00:00.000Z,ok,azure,canadacentral,CA-ON,134,gCO2eq/kWh
1659931231,2022-08-08T03:00:00.000Z,ok,azure,canadacentral,CA-ON,122,gCO2eq/kWh
1659933031,2022-08-08T04:00:00.000Z,ok,azure,canadacentral,CA-ON,129,gCO2eq/kWh
1659934831,2022-08-08T04:00:00.000Z,ok,azure,canadacentral,CA-ON,111,gCO2eq/kWh
1659936631,2022-08-08T05:00:00.000Z,ok,azure,canadacentral,CA-ON,117,gCO2eq/kWh
1659938431,2022-08-08T05:00:00.000Z,ok,azure,canadacentral,CA-ON,117,gCO2eq/kWh
1659940231,2022-08-08T05:00:00.000Z,ok,azure,canadacentral,CA-ON,110,gCO2eq/kWh
1659942031,2022-08-08T05:00:00.000Z,ok,azure,canadacentral,CA-ON,110,gCO2eq/kWh
1659943830,2022-08-08T07:00:00.000Z,ok,azure,canadacentral,CA-ON,83,gCO2eq/kWh
1659945631,2022-08-08T07:00:00.000Z,ok,azure,canadacentral,CA-ON,83,gCO2eq/kWh
1659947431,2022-08-08T08:00:00.000Z,ok,azure,canadacentral,CA-ON,72,gCO2eq/kWh
1659949230,2022-08-08T08:00:00.000Z,ok,azure,canadacentral,CA-ON,72,gCO2eq/kWh
